"Please correct the email address: ""%1"".","Veuillez corriger l’adresse email : ""%1""."
Pending,"En attente"
Done,Terminé
Error,Erreur
Status,Statut
"Store Email Addresses","Adresses email de la boutique"
"Sender Name","Nom de l’expéditeur"
Title,Titre
