"Please correct the email address: ""%1"".","Por favor corrige esta dirección de correo electrónico: ""%1""."
Pending,Pendiente
Done,Hecho
Status,Estado
"Store Email Addresses","Direcciones de correo electrónico de la tienda"
"Sender Name","Nombre del remitente"
Configuration,Configuración
Title,Título
